,genome,contig,contig length,no. of annotations on contig
735,5235_5_12,contig00736,943,0
736,5235_5_12,contig00737,935,1
737,5235_5_12,contig00738,929,0
738,5235_5_12,contig00739,924,0
739,5235_5_12,contig00740,920,1
740,5235_5_12,contig00741,918,0
741,5235_5_12,contig00742,914,0
742,5235_5_12,contig00743,913,1
743,5235_5_12,contig00744,911,2
744,5235_5_12,contig00745,894,1
745,5235_5_12,contig00746,887,2
746,5235_5_12,contig00747,884,1
747,5235_5_12,contig00748,881,1
748,5235_5_12,contig00749,873,1
749,5235_5_12,contig00750,865,1
750,5235_5_12,contig00751,864,1
751,5235_5_12,contig00752,844,2
752,5235_5_12,contig00753,844,1
753,5235_5_12,contig00754,843,1
754,5235_5_12,contig00755,841,1
755,5235_5_12,contig00756,831,1
756,5235_5_12,contig00757,826,1
757,5235_5_12,contig00758,820,1
758,5235_5_12,contig00759,811,0
759,5235_5_12,contig00760,810,1
760,5235_5_12,contig00761,810,0
761,5235_5_12,contig00762,800,0
762,5235_5_12,contig00763,795,1
763,5235_5_12,contig00764,794,1
764,5235_5_12,contig00765,792,1
765,5235_5_12,contig00766,786,1
766,5235_5_12,contig00767,784,1
767,5235_5_12,contig00768,771,1
768,5235_5_12,contig00769,767,1
769,5235_5_12,contig00770,767,0
770,5235_5_12,contig00771,763,0
771,5235_5_12,contig00772,759,0
772,5235_5_12,contig00773,758,1
773,5235_5_12,contig00774,757,1
774,5235_5_12,contig00775,756,1
775,5235_5_12,contig00776,755,1
776,5235_5_12,contig00777,746,1
777,5235_5_12,contig00778,740,2
778,5235_5_12,contig00779,738,1
779,5235_5_12,contig00780,737,0
780,5235_5_12,contig00781,732,1
781,5235_5_12,contig00782,729,1
782,5235_5_12,contig00783,722,1
783,5235_5_12,contig00784,720,1
784,5235_5_12,contig00785,717,0
785,5235_5_12,contig00786,712,0
786,5235_5_12,contig00787,710,1
787,5235_5_12,contig00788,709,1
788,5235_5_12,contig00789,697,2
789,5235_5_12,contig00790,693,1
790,5235_5_12,contig00791,691,1
791,5235_5_12,contig00792,687,1
792,5235_5_12,contig00793,685,0
793,5235_5_12,contig00794,681,1
794,5235_5_12,contig00795,677,1
795,5235_5_12,contig00796,675,0
796,5235_5_12,contig00797,672,0
797,5235_5_12,contig00798,664,0
798,5235_5_12,contig00799,663,1
799,5235_5_12,contig00800,662,1
800,5235_5_12,contig00801,649,0
801,5235_5_12,contig00802,647,1
802,5235_5_12,contig00803,630,1
803,5235_5_12,contig00804,625,0
804,5235_5_12,contig00805,615,0
805,5235_5_12,contig00806,613,0
806,5235_5_12,contig00807,612,0
807,5235_5_12,contig00808,611,0
808,5235_5_12,contig00809,610,1
809,5235_5_12,contig00810,602,1
810,5235_5_12,contig00811,599,1
811,5235_5_12,contig00812,589,0
812,5235_5_12,contig00813,585,0
813,5235_5_12,contig00814,575,0
814,5235_5_12,contig00816,565,1
815,5235_5_12,contig00815,565,0
816,5235_5_12,contig00817,565,0
817,5235_5_12,contig00818,560,1
818,5235_5_12,contig00819,546,0
819,5235_5_12,contig00820,540,1
820,5235_5_12,contig00821,539,0
821,5235_5_12,contig00822,537,1
822,5235_5_12,contig00823,536,1
823,5235_5_12,contig00824,534,1
824,5235_5_12,contig00825,529,0
825,5235_5_12,contig00826,526,1
826,5235_5_12,contig00827,515,0
827,5235_5_12,contig00828,513,1
828,5235_5_12,contig00829,510,0
829,5235_5_12,contig00830,506,0
830,5235_5_12,contig00831,502,1
831,5235_5_12,contig00832,498,0
832,5235_5_12,contig00833,496,1
833,5235_5_12,contig00834,494,1
834,5235_5_12,contig00835,493,0
835,5235_5_12,contig00836,493,0
836,5235_5_12,contig00837,493,0
837,5235_5_12,contig00838,488,0
838,5235_5_12,contig00839,486,0
839,5235_5_12,contig00840,485,0
840,5235_5_12,contig00841,485,0
841,5235_5_12,contig00842,484,1
842,5235_5_12,contig00843,483,0
843,5235_5_12,contig00844,482,0
844,5235_5_12,contig00845,469,0
845,5235_5_12,contig00846,467,0
846,5235_5_12,contig00847,466,1
847,5235_5_12,contig00849,463,1
848,5235_5_12,contig00848,463,0
849,5235_5_12,contig00850,459,1
850,5235_5_12,contig00851,458,1
851,5235_5_12,contig00852,454,1
852,5235_5_12,contig00853,449,0
853,5235_5_12,contig00854,445,1
854,5235_5_12,contig00856,445,1
855,5235_5_12,contig00855,445,0
856,5235_5_12,contig00857,435,0
857,5235_5_12,contig00858,434,0
858,5235_5_12,contig00859,428,0
859,5235_5_12,contig00860,427,0
860,5235_5_12,contig00861,422,0
861,5235_5_12,contig00862,419,0
862,5235_5_12,contig00863,414,1
863,5235_5_12,contig00864,413,0
864,5235_5_12,contig00865,412,1
865,5235_5_12,contig00866,411,1
866,5235_5_12,contig00867,408,0
867,5235_5_12,contig00868,408,0
868,5235_5_12,contig00869,406,1
869,5235_5_12,contig00870,403,0
870,5235_5_12,contig00871,394,0
871,5235_5_12,contig00872,394,0
872,5235_5_12,contig00873,385,0
873,5235_5_12,contig00874,383,2
874,5235_5_12,contig00875,379,0
875,5235_5_12,contig00876,374,0
876,5235_5_12,contig00877,373,1
877,5235_5_12,contig00878,373,0
878,5235_5_12,contig00879,369,0
879,5235_5_12,contig00880,366,0
880,5235_5_12,contig00881,366,0
881,5235_5_12,contig00882,364,1
882,5235_5_12,contig00883,360,0
883,5235_5_12,contig00884,357,0
884,5235_5_12,contig00885,356,0
885,5235_5_12,contig00886,350,0
886,5235_5_12,contig00887,349,0
887,5235_5_12,contig00888,349,0
888,5235_5_12,contig00889,348,0
889,5235_5_12,contig00890,342,0
890,5235_5_12,contig00891,338,0
891,5235_5_12,contig00892,337,0
892,5235_5_12,contig00893,335,1
893,5235_5_12,contig00894,327,0
894,5235_5_12,contig00895,327,0
895,5235_5_12,contig00896,324,0
896,5235_5_12,contig00897,323,0
897,5235_5_12,contig00898,320,0
898,5235_5_12,contig00899,315,0
899,5235_5_12,contig00900,315,0
900,5235_5_12,contig00901,311,0
901,5235_5_12,contig00902,310,0
902,5235_5_12,contig00903,310,0
903,5235_5_12,contig00904,308,0
904,5235_5_12,contig00905,307,0
905,5235_5_12,contig00906,305,0
906,5235_5_12,contig00907,304,0
907,5235_5_12,contig00908,302,0
908,5235_5_12,contig00909,301,0
909,5235_5_12,contig00910,299,0
910,5235_5_12,contig00911,297,0
911,5235_5_12,contig00912,297,0
912,5235_5_12,contig00913,295,0
913,5235_5_12,contig00914,295,0
914,5235_5_12,contig00915,292,0
915,5235_5_12,contig00916,291,0
916,5235_5_12,contig00917,291,0
917,5235_5_12,contig00918,291,0
918,5235_5_12,contig00919,290,0
919,5235_5_12,contig00920,289,0
920,5235_5_12,contig00921,287,0
921,5235_5_12,contig00922,286,0
922,5235_5_12,contig00923,283,0
923,5235_5_12,contig00924,282,0
924,5235_5_12,contig00926,281,1
925,5235_5_12,contig00925,281,0
926,5235_5_12,contig00927,280,1
927,5235_5_12,contig00928,276,0
928,5235_5_12,contig00929,276,0
929,5235_5_12,contig00930,275,0
930,5235_5_12,contig00931,275,0
931,5235_5_12,contig00932,273,0
932,5235_5_12,contig00933,272,0
933,5235_5_12,contig00934,268,0
934,5235_5_12,contig00935,268,0
935,5235_5_12,contig00936,267,0
936,5235_5_12,contig00937,265,0
937,5235_5_12,contig00938,264,0
938,5235_5_12,contig00939,264,0
939,5235_5_12,contig00940,261,0
940,5235_5_12,contig00941,261,0
941,5235_5_12,contig00942,261,0
942,5235_5_12,contig00943,259,0
943,5235_5_12,contig00944,259,0
944,5235_5_12,contig00945,258,0
945,5235_5_12,contig00946,257,0
946,5235_5_12,contig00947,257,0
947,5235_5_12,contig00948,256,0
948,5235_5_12,contig00949,255,0
949,5235_5_12,contig00950,255,0
950,5235_5_12,contig00951,253,0
951,5235_5_12,contig00952,252,2
952,5235_5_12,contig00953,252,0
953,5235_5_12,contig00954,252,0
954,5235_5_12,contig00955,251,1
955,5235_5_12,contig00956,251,0
956,5235_5_12,contig00957,249,0
957,5235_5_12,contig00958,249,0
958,5235_5_12,contig00959,249,0
959,5235_5_12,contig00960,249,0
960,5235_5_12,contig00962,248,1
961,5235_5_12,contig00963,248,1
962,5235_5_12,contig00961,248,0
963,5235_5_12,contig00964,247,2
964,5235_5_12,contig00965,247,0
965,5235_5_12,contig00966,246,0
966,5235_5_12,contig00967,243,0
967,5235_5_12,contig00968,240,0
968,5235_5_12,contig00969,239,0
969,5235_5_12,contig00970,238,0
970,5235_5_12,contig00971,238,0
971,5235_5_12,contig00972,237,0
972,5235_5_12,contig00973,235,0
973,5235_5_12,contig00974,235,0
974,5235_5_12,contig00975,234,0
975,5235_5_12,contig00976,234,0
976,5235_5_12,contig00977,234,0
977,5235_5_12,contig00978,233,0
978,5235_5_12,contig00979,232,0
979,5235_5_12,contig00980,231,1
980,5235_5_12,contig00982,231,1
981,5235_5_12,contig00981,231,0
982,5235_5_12,contig00983,229,0
983,5235_5_12,contig00986,228,1
984,5235_5_12,contig00984,228,0
985,5235_5_12,contig00985,228,0
986,5235_5_12,contig00987,228,0
987,5235_5_12,contig00988,227,0
988,5235_5_12,contig00989,227,0
989,5235_5_12,contig00990,227,0
990,5235_5_12,contig00991,225,1
991,5235_5_12,contig00992,225,0
992,5235_5_12,contig00993,225,0
993,5235_5_12,contig00994,223,0
994,5235_5_12,contig00995,223,0
995,5235_5_12,contig00996,223,0
996,5235_5_12,contig00997,223,0
997,5235_5_12,contig00998,221,0
998,5235_5_12,contig00999,221,0
999,5235_5_12,contig01000,221,0
1000,5235_5_12,contig01001,220,0
1001,5235_5_12,contig01002,220,0
1002,5235_5_12,contig01003,220,0
1003,5235_5_12,contig01004,219,0
1004,5235_5_12,contig01005,217,0
1005,5235_5_12,contig01006,216,0
1006,5235_5_12,contig01007,216,0
1007,5235_5_12,contig01008,215,1
1008,5235_5_12,contig01009,214,0
1009,5235_5_12,contig01010,213,0
1010,5235_5_12,contig01011,210,0
1011,5235_5_12,contig01012,210,0
1012,5235_5_12,contig01013,209,0
1013,5235_5_12,contig01014,209,0
1014,5235_5_12,contig01015,208,0
1015,5235_5_12,contig01017,207,1
1016,5235_5_12,contig01016,207,0
1017,5235_5_12,contig01018,206,0
1018,5235_5_12,contig01019,206,0
1019,5235_5_12,contig01020,206,0
1020,5235_5_12,contig01021,205,0
1021,5235_5_12,contig01022,201,0
1022,5235_5_12,contig01023,200,0
1023,5235_5_12,contig01024,198,0
1024,5235_5_12,contig01025,198,0
1025,5235_5_12,contig01026,186,1
1026,5235_5_12,contig01027,184,0
1027,5235_5_12,contig01028,183,0
1028,5235_5_12,contig01029,177,1
1029,5235_5_12,contig01030,176,0
1030,5235_5_12,contig01031,171,1
1031,5235_5_12,contig01032,170,0
1032,5235_5_12,contig01033,170,0
1033,5235_5_12,contig01034,167,0
1034,5235_5_12,contig01035,165,0
1035,5235_5_12,contig01036,163,0
1036,5235_5_12,contig01037,162,0
1037,5235_5_12,contig01038,160,0
1038,5235_5_12,contig01039,159,1
1039,5235_5_12,contig01041,159,1
1040,5235_5_12,contig01040,159,0
1041,5235_5_12,contig01042,158,0
1042,5235_5_12,contig01043,157,0
1043,5235_5_12,contig01044,156,0
1044,5235_5_12,contig01045,156,0
1045,5235_5_12,contig01046,150,0
1046,5235_5_12,contig01047,149,0
1047,5235_5_12,contig01048,148,0
1048,5235_5_12,contig01049,145,0
1049,5235_5_12,contig01050,143,0
1050,5235_5_12,contig01051,141,0
1051,5235_5_12,contig01052,134,0
1052,5235_5_12,contig01053,130,0
1053,5235_5_12,contig01054,128,0
1054,5235_5_12,contig01055,126,0
1055,5235_5_12,contig01056,124,0
1056,5235_5_12,contig01057,122,0
1057,5235_5_12,contig01058,121,0
1058,5235_5_12,contig01059,120,0
1059,5235_5_12,contig01060,119,0
1060,5235_5_12,contig01061,118,0
1061,5235_5_12,contig01062,117,0
1062,5235_5_12,contig01063,117,0
1063,5235_5_12,contig01064,114,0
1064,5235_5_12,contig01065,113,0
1065,5235_5_12,contig01066,113,0
1066,5235_5_12,contig01067,111,0
1067,5235_5_12,contig01068,111,0
1068,5235_5_12,contig01069,111,0
1069,5235_5_12,contig01070,111,0
1070,5235_5_12,contig01071,111,0
1071,5235_5_12,contig01072,111,0
1072,5235_5_12,contig01073,111,0
1073,5235_5_12,contig01074,109,0
1074,5235_5_12,contig01075,109,0
1075,5235_5_12,contig01076,109,0
1076,5235_5_12,contig01077,108,0
1077,5235_5_12,contig01078,108,0
1078,5235_5_12,contig01079,107,0
1079,5235_5_12,contig01080,107,0
1080,5235_5_12,contig01081,106,0
1081,5235_5_12,contig01082,105,0
1082,5235_5_12,contig01083,105,0
1083,5235_5_12,contig01084,104,0
1084,5235_5_12,contig01085,103,0
1085,5235_5_12,contig01086,103,0
1086,5235_5_12,contig01087,102,0
1087,5235_5_12,contig01088,102,0
1088,5235_5_12,contig01089,101,1
1089,5235_5_12,contig01090,101,0
1090,5235_5_12,contig01091,101,0
1091,5235_5_12,contig01092,100,0
1092,5235_5_12,contig01093,99,0
1093,5235_5_12,contig01094,99,0
1094,5235_5_12,contig01095,99,0
1095,5235_5_12,contig01096,99,0
1096,5235_5_12,contig01097,99,0
1097,5235_5_12,contig01098,99,0
1098,5235_5_12,contig01099,99,0
1099,5235_5_12,contig01100,99,0
1100,5235_5_12,contig01101,98,0
1101,5235_5_12,contig01102,98,0
1102,5235_5_12,contig01103,97,0
1103,5235_5_12,contig01104,97,0
1104,5235_5_12,contig01105,96,0
1105,5235_5_12,contig01106,96,0
1106,5235_5_12,contig01107,95,0
1107,5235_5_12,contig01108,95,0
1108,5235_5_12,contig01109,95,0
1109,5235_5_12,contig01110,94,0
1110,5235_5_12,contig01111,94,0
1111,5235_5_12,contig01112,94,0
1112,5235_5_12,contig01113,92,0
1113,5235_5_12,contig01114,92,0
1114,5235_5_12,contig01115,92,0
1115,5235_5_12,contig01116,92,0
1116,5235_5_12,contig01117,92,0
1117,5235_5_12,contig01118,91,0
1118,5235_5_12,contig01119,91,0
1119,5235_5_12,contig01120,91,0
1120,5235_5_12,contig01121,90,0
1121,5235_5_12,contig01122,89,0
1122,5235_5_12,contig01123,89,0
1123,5235_5_12,contig01124,89,0
1124,5235_5_12,contig01125,89,0
1125,5235_5_12,contig01126,88,0
1126,5235_5_12,contig01127,87,0
1127,5235_5_12,contig01128,87,0
1128,5235_5_12,contig01129,86,0
1129,5235_5_12,contig01130,86,0
1130,5235_5_12,contig01131,86,0
1131,5235_5_12,contig01132,86,0
1132,5235_5_12,contig01133,86,0
1133,5235_5_12,contig01134,86,0
1134,5235_5_12,contig01135,85,0
1135,5235_5_12,contig01136,85,0
1136,5235_5_12,contig01137,85,0
1137,5235_5_12,contig01138,84,0
1138,5235_5_12,contig01139,84,0
1139,5235_5_12,contig01140,84,0
1140,5235_5_12,contig01141,84,0
1141,5235_5_12,contig01142,84,0
1142,5235_5_12,contig01143,84,0
1143,5235_5_12,contig01144,83,0
1144,5235_5_12,contig01145,83,0
1145,5235_5_12,contig01146,82,0
1146,5235_5_12,contig01147,82,0
1147,5235_5_12,contig01148,82,0
1148,5235_5_12,contig01149,82,0
1149,5235_5_12,contig01150,81,0
1150,5235_5_12,contig01151,81,0
1151,5235_5_12,contig01152,81,0
1152,5235_5_12,contig01153,80,0
1153,5235_5_12,contig01154,80,0
1154,5235_5_12,contig01155,80,0
1155,5235_5_12,contig01156,80,0
1156,5235_5_12,contig01157,80,0
1157,5235_5_12,contig01158,79,0
1158,5235_5_12,contig01159,79,0
1159,5235_5_12,contig01160,79,0
1160,5235_5_12,contig01161,79,0
1161,5235_5_12,contig01162,79,0
1162,5235_5_12,contig01163,79,0
1163,5235_5_12,contig01164,79,0
1164,5235_5_12,contig01165,78,0
1165,5235_5_12,contig01166,78,0
1166,5235_5_12,contig01167,77,0
1167,5235_5_12,contig01168,76,0
1168,5235_5_12,contig01169,76,0
1169,5235_5_12,contig01170,76,0
1170,5235_5_12,contig01171,76,0
1171,5235_5_12,contig01172,75,0
1172,5235_5_12,contig01173,74,0
1173,5235_5_12,contig01174,74,0
1174,5235_5_12,contig01175,74,0
1175,5235_5_12,contig01176,74,0
1176,5235_5_12,contig01177,74,0
1177,5235_5_12,contig01178,73,0
1178,5235_5_12,contig01179,73,0
1179,5235_5_12,contig01180,73,0
1180,5235_5_12,contig01181,72,0
1181,5235_5_12,contig01182,72,0
1182,5235_5_12,contig01183,72,0
1183,5235_5_12,contig01184,72,0
1184,5235_5_12,contig01185,72,0
1185,5235_5_12,contig01186,72,0
1186,5235_5_12,contig01187,71,0
1187,5235_5_12,contig01188,71,0
1188,5235_5_12,contig01189,71,0
1189,5235_5_12,contig01190,70,0
1190,5235_5_12,contig01191,70,0
1191,5235_5_12,contig01192,70,0
1192,5235_5_12,contig01193,69,0
1193,5235_5_12,contig01194,69,0
1194,5235_5_12,contig01195,69,0
1195,5235_5_12,contig01196,69,0
1196,5235_5_12,contig01197,69,0
1197,5235_5_12,contig01198,69,0
1198,5235_5_12,contig01199,69,0
1199,5235_5_12,contig01200,69,0
1200,5235_5_12,contig01201,69,0
1201,5235_5_12,contig01202,69,0
1202,5235_5_12,contig01203,69,0
1203,5235_5_12,contig01204,68,0
1204,5235_5_12,contig01205,68,0
1205,5235_5_12,contig01206,68,0
1206,5235_5_12,contig01207,68,0
1207,5235_5_12,contig01208,68,0
1208,5235_5_12,contig01209,68,0
1209,5235_5_12,contig01210,68,0
1210,5235_5_12,contig01211,68,0
1211,5235_5_12,contig01212,68,0
1212,5235_5_12,contig01213,68,0
1213,5235_5_12,contig01214,68,0
1214,5235_5_12,contig01215,67,0
1215,5235_5_12,contig01216,67,0
1216,5235_5_12,contig01217,67,0
1217,5235_5_12,contig01218,66,0
1218,5235_5_12,contig01219,66,0
1219,5235_5_12,contig01220,66,0
1220,5235_5_12,contig01221,66,0
1221,5235_5_12,contig01222,66,0
1222,5235_5_12,contig01223,65,0
1223,5235_5_12,contig01224,65,0
1224,5235_5_12,contig01225,65,0
1225,5235_5_12,contig01226,65,0
1226,5235_5_12,contig01227,64,0
1227,5235_5_12,contig01228,64,0
1228,5235_5_12,contig01229,64,0
1229,5235_5_12,contig01230,64,0
1230,5235_5_12,contig01231,64,0
1231,5235_5_12,contig01232,64,0
1232,5235_5_12,contig01233,64,0
1233,5235_5_12,contig01234,64,0
1234,5235_5_12,contig01235,64,0
1235,5235_5_12,contig01236,64,0
1236,5235_5_12,contig01237,64,0
1237,5235_5_12,contig01238,64,0
1238,5235_5_12,contig01239,64,0
1239,5235_5_12,contig01240,64,0
1240,5235_5_12,contig01241,63,0
1241,5235_5_12,contig01242,63,0
1242,5235_5_12,contig01243,63,0
1243,5235_5_12,contig01244,63,0
1244,5235_5_12,contig01245,63,0
1245,5235_5_12,contig01246,63,0
1246,5235_5_12,contig01247,63,0
1247,5235_5_12,contig01248,63,0
1248,5235_5_12,contig01249,63,0
1249,5235_5_12,contig01250,63,0
1250,5235_5_12,contig01251,63,0
1251,5235_5_12,contig01252,63,0
1252,5235_5_12,contig01253,63,0
1253,5235_5_12,contig01254,63,0
1254,5235_5_12,contig01255,63,0
1255,5235_5_12,contig01256,63,0
1256,5235_5_12,contig01257,63,0
1257,5235_5_12,contig01258,62,0
1258,5235_5_12,contig01259,62,0
1259,5235_5_12,contig01260,62,0
1260,5235_5_12,contig01261,62,0
1261,5235_5_12,contig01262,62,0
1262,5235_5_12,contig01263,62,0
1263,5235_5_12,contig01264,62,0
1264,5235_5_12,contig01265,62,0
1265,5235_5_12,contig01266,62,0
1266,5235_5_12,contig01267,62,0
1267,5235_5_12,contig01268,62,0
1268,5235_5_12,contig01269,62,0
1269,5235_5_12,contig01270,62,0
1270,5235_5_12,contig01271,62,0
1271,5235_5_12,contig01272,61,0
1272,5235_5_12,contig01273,61,0
1273,5235_5_12,contig01274,61,0
1274,5235_5_12,contig01275,61,0
1275,5235_5_12,contig01276,61,0
1276,5235_5_12,contig01277,61,0
1277,5235_5_12,contig01278,60,0
1278,5235_5_12,contig01279,60,0
1279,5235_5_12,contig01280,60,0
1280,5235_5_12,contig01281,60,0
1281,5235_5_12,contig01282,60,0
1282,5235_5_12,contig01283,60,0
1283,5235_5_12,contig01284,60,0
1284,5235_5_12,contig01285,59,0
1285,5235_5_12,contig01286,59,0
1286,5235_5_12,contig01287,59,0
1287,5235_5_12,contig01288,59,0
1288,5235_5_12,contig01289,59,0
1289,5235_5_12,contig01290,59,0
1290,5235_5_12,contig01291,59,0
1291,5235_5_12,contig01292,59,0
1292,5235_5_12,contig01293,59,0
1293,5235_5_12,contig01294,59,0
1294,5235_5_12,contig01295,59,0
1295,5235_5_12,contig01296,59,0
1296,5235_5_12,contig01297,59,0
1297,5235_5_12,contig01298,59,0
1298,5235_5_12,contig01299,59,0
1299,5235_5_12,contig01300,59,0
1300,5235_5_12,contig01301,59,0
1301,5235_5_12,contig01302,59,0
1302,5235_5_12,contig01303,59,0
1303,5235_5_12,contig01304,59,0
1304,5235_5_12,contig01305,58,0
1305,5235_5_12,contig01306,58,0
1306,5235_5_12,contig01307,58,0
1307,5235_5_12,contig01308,58,0
1308,5235_5_12,contig01309,58,0
1309,5235_5_12,contig01310,58,0
1310,5235_5_12,contig01311,58,0
1311,5235_5_12,contig01312,58,0
1312,5235_5_12,contig01313,58,0
1313,5235_5_12,contig01314,58,0
1314,5235_5_12,contig01315,58,0
1315,5235_5_12,contig01316,58,0
1316,5235_5_12,contig01317,58,0
1317,5235_5_12,contig01318,58,0
1318,5235_5_12,contig01319,58,0
1319,5235_5_12,contig01320,58,0
1320,5235_5_12,contig01321,58,0
1321,5235_5_12,contig01322,58,0
1322,5235_5_12,contig01323,58,0
1323,5235_5_12,contig01324,57,0
1324,5235_5_12,contig01325,57,0
1325,5235_5_12,contig01326,57,0
1326,5235_5_12,contig01327,57,0
1327,5235_5_12,contig01328,57,0
1328,5235_5_12,contig01329,57,0
1329,5235_5_12,contig01330,57,0
1330,5235_5_12,contig01331,57,0
1331,5235_5_12,contig01332,57,0
1332,5235_5_12,contig01333,57,0
1333,5235_5_12,contig01334,57,0
1334,5235_5_12,contig01335,57,0
1335,5235_5_12,contig01336,56,0
1336,5235_5_12,contig01337,56,0
1337,5235_5_12,contig01338,56,0
1338,5235_5_12,contig01339,56,0
1339,5235_5_12,contig01340,56,0
1340,5235_5_12,contig01341,56,0
1341,5235_5_12,contig01342,56,0
1342,5235_5_12,contig01343,56,0
1343,5235_5_12,contig01344,56,0
1344,5235_5_12,contig01345,56,0
1345,5235_5_12,contig01346,56,0
1346,5235_5_12,contig01347,56,0
1347,5151_2_6,contig00001,309177,294
1348,5151_2_6,contig00002,256313,240
1349,5151_2_6,contig00003,251334,251
1350,5151_2_6,contig00004,193294,187
1351,5151_2_6,contig00005,174883,165
1352,5151_2_6,contig00006,161495,142
1353,5151_2_6,contig00007,159661,130
1354,5151_2_6,contig00008,137604,126
1355,5151_2_6,contig00009,124803,120
1356,5151_2_6,contig00010,124120,121
1357,5151_2_6,contig00011,120588,113
1358,5151_2_6,contig00012,115954,111
1359,5151_2_6,contig00013,115875,100
1360,5151_2_6,contig00014,108041,98
1361,5151_2_6,contig00015,95819,87
1362,5151_2_6,contig00016,89514,82
1363,5151_2_6,contig00017,88480,70
1364,5151_2_6,contig00018,86534,82
1365,5151_2_6,contig00019,84985,83
1366,5151_2_6,contig00020,83225,90
1367,5151_2_6,contig00021,82981,76
